distance_to_pin,lie,strokes_to_hole_out
446.0,Tee Box,5
148.72222222222223,Primary Rough,4
34.27777777777778,Green Side Bunker,3
3.5833333333333335,Green,2
0.16666666666666666,Green,1
534.0,Tee Box,5
254.63888888888889,Fairway,4
10.333333333333334,Primary Rough,3
2.3333333333333335,Green,2
0.5555555555555556,Green,1
486.0,Tee Box,5
180.75,Primary Rough,4
19.166666666666668,Primary Rough,3
4.0,Green,2
0.3888888888888889,Green,1
461.0,Tee Box,4
182.0,Fairway Bunker,3
12.277777777777779,Green,2
0.9722222222222222,Green,1
209.0,Tee Box,4
13.36111111111111,Green,3
1.8611111111111112,Green,2
0.8333333333333334,Green,1
427.0,Tee Box,4
130.61111111111111,Primary Rough,3
31.75,Primary Rough,2
0.8888888888888888,Green,1
186.0,Tee Box,3
5.305555555555555,Green,2
0.9166666666666666,Green,1
392.0,Tee Box,4
117.38888888888889,Primary Rough,3
4.944444444444445,Green,2
0.19444444444444445,Green,1
447.0,Tee Box,4
184.66666666666666,Fairway,3
6.083333333333333,Green,2
1.1111111111111112,Green,1
541.0,Tee Box,4
234.05555555555554,Primary Rough,3
16.75,Primary Rough,2
0.75,Green,1
222.0,Tee Box,3
6.75,Green,2
1.3333333333333333,Green,1
443.0,Tee Box,4
159.47222222222223,Fairway,3
4.833333333333333,Green,2
0.3055555555555556,Green,1
401.0,Tee Box,4
97.83333333333333,Fairway,3
3.4444444444444446,Green,2
0.5833333333333334,Green,1
592.0,Tee Box,5
286.75,Fairway,4
27.25,Primary Rough,3
11.13888888888889,Green,2
1.3055555555555556,Green,1
467.0,Tee Box,4
187.77777777777777,Intermediate Rough,3
8.38888888888889,Green,2
0.6944444444444444,Green,1
200.0,Tee Box,3
3.111111111111111,Green,2
0.6111111111111112,Green,1
380.0,Tee Box,5
116.08333333333333,Primary Rough,4
14.527777777777779,Green Side Bunker,3
4.722222222222222,Green,2
0.5833333333333334,Green,1
433.0,Tee Box,4
182.97222222222223,Fairway,3
12.972222222222221,Green,2
0.7222222222222222,Green,1
443.0,Tee Box,4
125.77777777777777,Fairway,3
11.805555555555555,Green,2
1.0833333333333333,Green,1
505.0,Tee Box,4
240.47222222222223,Fairway,3
10.027777777777779,Fairway,2
0.8888888888888888,Green,1
486.0,Tee Box,5
169.75,Primary Rough,4
8.805555555555555,Green Side Bunker,3
3.2222222222222223,Green,2
0.7777777777777778,Green,1
447.0,Tee Box,4
125.16666666666667,Fairway,3
11.527777777777779,Green Side Bunker,2
1.0555555555555556,Green,1
232.0,Tee Box,3
5.5,Green,2
0.8888888888888888,Green,1
427.0,Tee Box,4
135.66666666666666,Fairway,3
9.722222222222221,Green,2
0.7222222222222222,Green,1
186.0,Tee Box,2
5.861111111111111,Green,1
392.0,Tee Box,4
116.75,Fairway,3
4.805555555555555,Green,2
0.1111111111111111,Green,1
447.0,Tee Box,4
169.77777777777777,Intermediate Rough,3
11.88888888888889,Green,2
0.8055555555555556,Green,1
541.0,Tee Box,4
229.94444444444446,Fairway,3
12.444444444444445,Primary Rough,2
1.6111111111111112,Green,1
222.0,Tee Box,4
15.13888888888889,Green Side Bunker,3
13.13888888888889,Primary Rough,2
1.0277777777777777,Green,1
443.0,Tee Box,3
181.52777777777777,Fairway,2
0.6388888888888888,Green,1
401.0,Tee Box,4
123.25,Fairway,3
12.194444444444445,Green,2
0.6388888888888888,Green,1
592.0,Tee Box,5
302.52777777777777,Fairway,4
77.91666666666667,Fairway,3
6.638888888888889,Green,2
0.2777777777777778,Green,1
467.0,Tee Box,6
201.83333333333334,Primary Rough,5
35.388888888888886,Green Side Bunker,4
11.11111111111111,Primary Rough,3
2.7777777777777777,Green,2
0.08333333333333333,Green,1
200.0,Tee Box,3
13.083333333333334,Green,2
0.5,Green,1
380.0,Tee Box,3
84.0,Fairway,2
1.3888888888888888,Green,1
433.0,Tee Box,4
187.36111111111111,Primary Rough,3
33.583333333333336,Green Side Bunker,2
2.1666666666666665,Green,1
443.0,Tee Box,3
132.36111111111111,Intermediate Rough,2
3.2222222222222223,Green,1
505.0,Tee Box,4
237.75,Primary Rough,3
126.77777777777777,Fairway,2
2.0277777777777777,Green,1
486.0,Tee Box,5
187.38888888888889,Intermediate Rough,4
9.722222222222221,Green Side Bunker,3
1.7777777777777777,Green,2
0.7222222222222222,Green,1
447.0,Tee Box,4
170.86111111111111,Fairway,3
21.666666666666668,Fairway,2
3.4722222222222223,Green,1
232.0,Tee Box,3
13.13888888888889,Green,2
0.4444444444444444,Green,1
427.0,Tee Box,4
121.83333333333333,Primary Rough,3
13.333333333333334,Green,2
1.25,Green,1
186.0,Tee Box,3
8.472222222222221,Green,2
1.3611111111111112,Green,1
392.0,Tee Box,3
106.41666666666667,Fairway,2
2.6944444444444446,Green,1
447.0,Tee Box,4
164.19444444444446,Fairway Bunker,3
5.888888888888889,Green,2
0.2777777777777778,Green,1
541.0,Tee Box,4
226.63888888888889,Fairway,3
11.916666666666666,Primary Rough,2
1.3888888888888888,Green,1
443.0,Tee Box,5
159.38888888888889,Primary Rough,4
23.27777777777778,Green Side Bunker,3
3.0555555555555554,Green,2
0.5277777777777778,Green,1
401.0,Tee Box,4
138.38888888888889,Fairway,3
11.027777777777779,Green Side Bunker,2
5.111111111111111,Green,1
592.0,Tee Box,4
294.22222222222223,Fairway,3
20.36111111111111,Green,2
1.1111111111111112,Green,1
467.0,Tee Box,4
179.27777777777777,Fairway,3
6.805555555555555,Green,2
0.3333333333333333,Green,1
200.0,Tee Box,5
28.666666666666668,Green Side Bunker,4
5.083333333333333,Green,3
1.2777777777777777,Green,2
0.6111111111111112,Green,1
380.0,Tee Box,4
106.66666666666667,Fairway,3
2.6944444444444446,Green,2
0.5555555555555556,Green,1
433.0,Tee Box,3
174.30555555555554,Fairway,2
0.5555555555555556,Green,1
443.0,Tee Box,5
154.08333333333334,Primary Rough,4
28.833333333333332,Green Side Bunker,3
4.694444444444445,Green,2
0.1111111111111111,Green,1
505.0,Tee Box,5
232.63888888888889,Primary Rough,4
131.69444444444446,Fairway,3
7.361111111111111,Green,2
1.3888888888888888,Green,1
486.0,Tee Box,4
171.25,Fairway,3
12.11111111111111,Green,2
0.9166666666666666,Green,1
447.0,Tee Box,5
151.36111111111111,Primary Rough,4
29.416666666666668,Green Side Bunker,3
2.6666666666666665,Green,2
0.4722222222222222,Green,1
232.0,Tee Box,2
12.25,Green,1
427.0,Tee Box,4
138.80555555555554,Primary Rough,3
9.36111111111111,Green,2
0.4722222222222222,Green,1
186.0,Tee Box,3
6.138888888888889,Green,2
0.3333333333333333,Green,1
392.0,Tee Box,4
125.27777777777777,Fairway,3
3.3333333333333335,Green,2
0.5555555555555556,Green,1
447.0,Tee Box,3
172.08333333333334,Intermediate Rough,2
2.0833333333333335,Green,1
541.0,Tee Box,4
244.52777777777777,Primary Rough,3
42.583333333333336,Fairway,2
3.0,Green,1
222.0,Tee Box,3
4.25,Green,2
0.8611111111111112,Green,1
443.0,Tee Box,4
135.69444444444446,Fairway,3
5.305555555555555,Green,2
0.5833333333333334,Green,1
401.0,Tee Box,4
78.13888888888889,Intermediate Rough,3
2.8333333333333335,Green,2
0.5833333333333334,Green,1
592.0,Tee Box,4
264.94444444444446,Fairway,3
14.166666666666666,Green,2
0.4722222222222222,Green,1
200.0,Tee Box,3
5.361111111111111,Green,2
0.8611111111111112,Green,1
380.0,Tee Box,4
120.69444444444444,Fairway,3
3.861111111111111,Green,2
1.4166666666666667,Green,1
433.0,Tee Box,4
155.88888888888889,Primary Rough,3
16.166666666666668,Green,2
1.3055555555555556,Green,1
443.0,Tee Box,3
146.22222222222223,Primary Rough,2
4.055555555555555,Green,1
505.0,Tee Box,5
223.63888888888889,Primary Rough,4
22.63888888888889,Green,3
2.5,Green,2
0.4166666666666667,Green,1
486.0,Tee Box,5
174.58333333333334,Primary Rough,4
25.22222222222222,Primary Rough,3
2.388888888888889,Green,2
0.3055555555555556,Green,1
232.0,Tee Box,3
14.472222222222221,Green,2
0.6944444444444444,Green,1
427.0,Tee Box,4
118.72222222222223,Intermediate Rough,3
17.88888888888889,Green,2
1.0555555555555556,Green,1
186.0,Tee Box,4
11.583333333333334,Primary Rough,3
3.2777777777777777,Green,2
0.6111111111111112,Green,1
392.0,Tee Box,4
129.05555555555554,Primary Rough,3
20.555555555555557,Green,2
0.2777777777777778,Green,1
447.0,Tee Box,5
158.33333333333334,Primary Rough,4
34.138888888888886,Primary Rough,3
4.611111111111111,Green,2
1.0,Green,1
541.0,Tee Box,5
232.0,Primary Rough,4
20.47222222222222,Primary Rough,3
4.25,Green,2
0.3055555555555556,Green,1
222.0,Tee Box,3
8.916666666666666,Green,2
0.2777777777777778,Green,1
443.0,Tee Box,4
158.19444444444446,Primary Rough,3
9.61111111111111,Green,2
0.25,Green,1
401.0,Tee Box,4
142.88888888888889,Fairway,3
10.833333333333334,Green,2
0.5277777777777778,Green,1
592.0,Tee Box,5
283.97222222222223,Fairway,4
38.69444444444444,Primary Rough,3
2.0833333333333335,Green,2
0.6666666666666666,Green,1
467.0,Tee Box,4
171.63888888888889,Fairway,3
5.805555555555555,Green,2
0.8055555555555556,Green,1
200.0,Tee Box,3
6.527777777777778,Green,2
0.9722222222222222,Green,1
380.0,Tee Box,4
132.55555555555554,Fairway,3
14.61111111111111,Green,2
0.8888888888888888,Green,1
433.0,Tee Box,4
167.91666666666666,Primary Rough,3
11.694444444444445,Green,2
0.7777777777777778,Green,1
443.0,Tee Box,3
140.63888888888889,Primary Rough,2
1.2222222222222223,Green,1
505.0,Tee Box,4
243.41666666666666,Intermediate Rough,3
26.805555555555557,Fairway,2
4.583333333333333,Green,1
486.0,Tee Box,4
185.61111111111111,Fairway Bunker,3
15.666666666666666,Green,2
1.0833333333333333,Green,1
447.0,Tee Box,4
143.72222222222223,Intermediate Rough,3
7.527777777777778,Green,2
1.5833333333333333,Green,1
232.0,Tee Box,3
15.277777777777779,Green,2
1.25,Green,1
427.0,Tee Box,5
130.83333333333334,Primary Rough,4
18.416666666666668,Green Side Bunker,3
8.444444444444445,Green,2
0.7777777777777778,Green,1
186.0,Tee Box,3
7.111111111111111,Green,2
0.3888888888888889,Green,1
392.0,Tee Box,4
107.94444444444444,Fairway,3
13.027777777777779,Green,2
0.6666666666666666,Green,1
447.0,Tee Box,5
163.88888888888889,Primary Rough,4
18.916666666666668,Primary Rough,3
2.361111111111111,Green,2
0.027777777777777776,Green,1
541.0,Tee Box,4
250.41666666666666,Primary Rough,3
119.83333333333333,Fairway,2
1.8611111111111112,Green,1
222.0,Tee Box,3
12.13888888888889,Green Side Bunker,2
6.583333333333333,Green,1
443.0,Tee Box,4
165.08333333333334,Primary Rough,3
18.5,Green Side Bunker,2
0.8611111111111112,Green,1
401.0,Tee Box,4
122.11111111111111,Fairway Bunker,3
13.805555555555555,Green,2
0.9722222222222222,Green,1
592.0,Tee Box,5
304.80555555555554,Fairway,4
89.30555555555556,Fairway,3
4.222222222222222,Green,2
0.08333333333333333,Green,1
467.0,Tee Box,4
183.94444444444446,Fairway,3
9.083333333333334,Green,2
0.5,Green,1
200.0,Tee Box,3
9.722222222222221,Intermediate Rough,2
2.2222222222222223,Green,1
380.0,Tee Box,4
97.0,Fairway,3
3.7222222222222223,Green,2
0.5,Green,1
433.0,Tee Box,4
169.66666666666666,Fairway,3
10.555555555555555,Green,2
0.9166666666666666,Green,1
443.0,Tee Box,4
147.80555555555554,Fairway,3
2.3333333333333335,Green,2
0.3611111111111111,Green,1
505.0,Tee Box,4
239.97222222222223,Fairway,3
20.5,Fairway,2
2.8055555555555554,Green,1
486.0,Tee Box,5
209.83333333333334,Primary Rough,4
34.888888888888886,Green Side Bunker,3
3.6666666666666665,Green,2
0.027777777777777776,Green,1
447.0,Tee Box,5
158.02777777777777,Fairway,4
24.97222222222222,Fairway,3
4.083333333333333,Green,2
0.3611111111111111,Green,1
232.0,Tee Box,5
23.72222222222222,Primary Rough,4
18.583333333333332,Green Side Bunker,3
1.9166666666666667,Green,2
0.8055555555555556,Green,1
427.0,Tee Box,5
149.88888888888889,Fairway,4
14.38888888888889,Green,3
2.111111111111111,Green,2
0.7222222222222222,Green,1
186.0,Tee Box,3
5.444444444444445,Green,2
1.1111111111111112,Green,1
392.0,Tee Box,4
113.36111111111111,Fairway,3
3.25,Green,2
0.9166666666666666,Green,1
447.0,Tee Box,4
162.88888888888889,Primary Rough,3
10.777777777777779,Green,2
0.027777777777777776,Green,1
541.0,Tee Box,4
248.5,Fairway,3
10.666666666666666,Green,2
1.1666666666666667,Green,1
222.0,Tee Box,3
26.36111111111111,Primary Rough,2
9.25,Green,1
443.0,Tee Box,4
177.27777777777777,Fairway,3
3.4444444444444446,Green,2
0.3611111111111111,Green,1
401.0,Tee Box,4
119.66666666666667,Fairway,3
6.972222222222222,Green,2
1.8055555555555556,Green,1
592.0,Tee Box,4
308.6666666666667,Intermediate Rough,3
113.0,Fairway,2
1.0833333333333333,Green,1
467.0,Tee Box,4
191.11111111111111,Fairway,3
13.055555555555555,Green,2
1.1111111111111112,Green,1
200.0,Tee Box,3
5.916666666666667,Green,2
0.4166666666666667,Green,1
380.0,Tee Box,4
77.94444444444444,Fairway,3
4.166666666666667,Green,2
0.5833333333333334,Green,1
433.0,Tee Box,4
175.27777777777777,Fairway Bunker,3
25.22222222222222,Intermediate Rough,2
0.1388888888888889,Green,1
443.0,Tee Box,3
144.11111111111111,Fairway,2
2.611111111111111,Green,1
505.0,Tee Box,4
211.58333333333334,Fairway Bunker,3
9.833333333333334,Green Side Bunker,2
0.3333333333333333,Green,1
486.0,Tee Box,4
176.97222222222223,Primary Rough,3
12.11111111111111,Green,2
0.9722222222222222,Green,1
447.0,Tee Box,5
173.61111111111111,Primary Rough,4
19.77777777777778,Fairway,3
3.0833333333333335,Green,2
0.2777777777777778,Green,1
232.0,Tee Box,3
5.055555555555555,Green,2
0.1388888888888889,Green,1
427.0,Tee Box,5
137.75,Primary Rough,4
38.083333333333336,Primary Rough,3
22.11111111111111,Green Side Bunker,2
3.75,Fringe,1
186.0,Tee Box,4
15.63888888888889,Fringe,3
2.2777777777777777,Green,2
0.3333333333333333,Green,1
392.0,Tee Box,4
108.16666666666667,Primary Rough,3
11.805555555555555,Intermediate Rough,2
1.0555555555555556,Green,1
447.0,Tee Box,3
137.13888888888889,Fairway,2
5.805555555555555,Green,1
541.0,Tee Box,4
212.44444444444446,Fairway,3
18.583333333333332,Green,2
0.4444444444444444,Green,1
222.0,Tee Box,3
11.75,Green,2
0.5,Green,1
443.0,Tee Box,4
168.27777777777777,Fairway,3
17.916666666666668,Green,2
0.4444444444444444,Green,1
401.0,Tee Box,3
121.36111111111111,Fairway,2
0.75,Green,1
592.0,Tee Box,4
264.5833333333333,Intermediate Rough,3
30.444444444444443,Fairway,2
1.2777777777777777,Green,1
467.0,Tee Box,5
167.77777777777777,Fairway,4
7.055555555555555,Green,3
1.4166666666666667,Green,2
0.8333333333333334,Green,1
200.0,Tee Box,3
6.972222222222222,Green,2
0.027777777777777776,Green,1
380.0,Tee Box,4
132.08333333333334,Fairway,3
3.0833333333333335,Green,2
0.25,Green,1
433.0,Tee Box,3
153.0,Fairway,2
7.027777777777778,Green,1
443.0,Tee Box,4
126.91666666666667,Primary Rough,3
4.277777777777778,Green,2
0.9444444444444444,Green,1
505.0,Tee Box,3
198.97222222222223,Fairway,2
9.36111111111111,Green,1
486.0,Tee Box,4
162.38888888888889,Fairway,3
4.222222222222222,Green,2
0.4722222222222222,Green,1
447.0,Tee Box,4
144.33333333333334,Fairway,3
10.38888888888889,Green,2
1.0833333333333333,Green,1
232.0,Tee Box,4
29.833333333333332,Primary Rough,3
10.027777777777779,Green,2
0.4166666666666667,Green,1
427.0,Tee Box,4
158.69444444444446,Primary Rough,3
15.694444444444445,Green,2
0.8055555555555556,Green,1
186.0,Tee Box,3
5.75,Green,2
1.0277777777777777,Green,1
392.0,Tee Box,3
100.0,Fairway,2
2.75,Green,1
447.0,Tee Box,4
167.66666666666666,Fairway,3
12.61111111111111,Fringe,2
0.1388888888888889,Green,1
541.0,Tee Box,4
238.88888888888889,Fairway,3
11.36111111111111,Primary Rough,2
0.6111111111111112,Green,1
222.0,Tee Box,3
12.944444444444445,Green,2
0.4444444444444444,Green,1
443.0,Tee Box,4
189.47222222222223,Fairway,3
10.916666666666666,Intermediate Rough,2
0.3333333333333333,Green,1
401.0,Tee Box,3
100.97222222222223,Fairway,2
5.388888888888889,Green,1
592.0,Tee Box,6
284.72222222222223,Intermediate Rough,5
43.638888888888886,Primary Rough,4
32.361111111111114,Primary Rough,3
4.0,Green,2
0.5555555555555556,Green,1
467.0,Tee Box,4
190.61111111111111,Fairway,3
21.944444444444443,Green Side Bunker,2
1.5277777777777777,Green,1
200.0,Tee Box,5
28.666666666666668,Primary Rough,4
10.61111111111111,Primary Rough,3
7.972222222222222,Primary Rough,2
1.0,Green,1
380.0,Tee Box,3
111.80555555555556,Fairway,2
4.527777777777778,Green,1
433.0,Tee Box,3
165.19444444444446,Intermediate Rough,2
2.138888888888889,Green,1
443.0,Tee Box,4
140.41666666666666,Fairway,3
6.055555555555555,Green,2
1.1388888888888888,Green,1
505.0,Tee Box,4
215.44444444444446,Fairway,3
3.5,Green,2
0.4166666666666667,Green,1
486.0,Tee Box,3
180.77777777777777,Fairway,2
3.8333333333333335,Green,1
447.0,Tee Box,4
151.61111111111111,Fairway,3
7.583333333333333,Green,2
1.1111111111111112,Green,1
232.0,Tee Box,4
13.333333333333334,Primary Rough,3
7.555555555555555,Primary Rough,2
1.75,Green,1
427.0,Tee Box,4
130.11111111111111,Primary Rough,3
26.305555555555557,Fairway,2
1.0833333333333333,Green,1
186.0,Tee Box,3
6.666666666666667,Green,2
0.2222222222222222,Green,1
392.0,Tee Box,4
103.38888888888889,Primary Rough,3
14.027777777777779,Green,2
0.19444444444444445,Green,1
447.0,Tee Box,4
142.80555555555554,Primary Rough,3
4.861111111111111,Green,2
0.19444444444444445,Green,1
541.0,Tee Box,4
215.91666666666666,Fairway,3
5.888888888888889,Green,2
0.6111111111111112,Green,1
443.0,Tee Box,4
143.36111111111111,Intermediate Rough,3
4.666666666666667,Green,2
0.75,Green,1
401.0,Tee Box,3
105.33333333333333,Fairway,2
2.0277777777777777,Green,1
592.0,Tee Box,6
236.5,Fairway,5
29.305555555555557,Primary Rough,4
15.63888888888889,Primary Rough,3
3.9722222222222223,Fringe,2
0.75,Green,1
467.0,Tee Box,4
161.72222222222223,Fairway,3
5.638888888888889,Green,2
0.4444444444444444,Green,1
200.0,Tee Box,4
5.388888888888889,Green,3
1.25,Green,2
0.9166666666666666,Green,1
380.0,Tee Box,4
119.19444444444444,Fairway,3
5.111111111111111,Green,2
0.6388888888888888,Green,1
433.0,Tee Box,4
155.91666666666666,Fairway,3
5.444444444444445,Green,2
0.6944444444444444,Green,1
443.0,Tee Box,4
136.30555555555554,Primary Rough,3
30.416666666666668,Fairway,2
0.9722222222222222,Green,1
505.0,Tee Box,5
222.16666666666666,Primary Rough,4
92.27777777777777,Fairway,3
7.722222222222222,Green Side Bunker,2
2.2222222222222223,Green,1
486.0,Tee Box,5
187.83333333333334,Primary Rough,4
55.75,Fairway,3
1.3611111111111112,Green,2
0.3333333333333333,Green,1
447.0,Tee Box,3
129.22222222222223,Intermediate Rough,2
1.2222222222222223,Green,1
232.0,Tee Box,3
11.305555555555555,Green,2
0.6666666666666666,Green,1
427.0,Tee Box,3
118.0,Fairway,2
1.8333333333333333,Green,1
186.0,Tee Box,3
16.055555555555557,Primary Rough,2
0.9166666666666666,Green,1
392.0,Tee Box,4
108.86111111111111,Fairway,3
14.86111111111111,Green,2
1.2777777777777777,Green,1
447.0,Tee Box,3
166.77777777777777,Fairway Bunker,2
4.0,Green,1
541.0,Tee Box,4
230.63888888888889,Fairway,3
12.805555555555555,Green,2
1.1666666666666667,Green,1
222.0,Tee Box,4
14.86111111111111,Green,3
2.1666666666666665,Green,2
0.3055555555555556,Green,1
443.0,Tee Box,4
148.52777777777777,Fairway,3
5.25,Green,2
0.4444444444444444,Green,1
401.0,Tee Box,4
119.80555555555556,Fairway,3
9.305555555555555,Green,2
0.8333333333333334,Green,1
592.0,Tee Box,5
302.77777777777777,Primary Rough,4
108.22222222222223,Fairway,3
9.916666666666666,Green,2
0.2222222222222222,Green,1
467.0,Tee Box,4
173.61111111111111,Intermediate Rough,3
11.444444444444445,Primary Rough,2
1.4722222222222223,Green,1
200.0,Tee Box,3
10.527777777777779,Primary Rough,2
0.6666666666666666,Green,1
380.0,Tee Box,4
129.88888888888889,Fairway,3
6.861111111111111,Green,2
0.3888888888888889,Green,1
433.0,Tee Box,4
160.83333333333334,Fairway,3
10.63888888888889,Green,2
1.4444444444444444,Green,1
443.0,Tee Box,4
135.77777777777777,Fairway,3
2.2777777777777777,Green,2
0.6111111111111112,Green,1
505.0,Tee Box,4
211.77777777777777,Fairway,3
18.72222222222222,Primary Rough,2
1.2222222222222223,Green,1
486.0,Tee Box,3
155.94444444444446,Fairway,2
6.611111111111111,Green,1
447.0,Tee Box,4
142.80555555555554,Fairway,3
4.194444444444445,Green,2
0.8611111111111112,Green,1
232.0,Tee Box,3
18.166666666666668,Green,2
0.19444444444444445,Green,1
427.0,Tee Box,4
174.88888888888889,Primary Rough,3
10.416666666666666,Green,2
0.1111111111111111,Green,1
186.0,Tee Box,4
21.63888888888889,Green Side Bunker,3
6.527777777777778,Intermediate Rough,2
1.6388888888888888,Green,1
392.0,Tee Box,4
127.55555555555556,Fairway,3
4.833333333333333,Fringe,2
0.3888888888888889,Green,1
447.0,Tee Box,4
163.97222222222223,Primary Rough,3
8.333333333333334,Green,2
1.5277777777777777,Green,1
541.0,Tee Box,5
229.5,Fairway,4
25.333333333333332,Intermediate Rough,3
4.472222222222222,Green,2
0.5555555555555556,Green,1
222.0,Tee Box,2
0.4166666666666667,Green,1
443.0,Tee Box,4
169.05555555555554,Intermediate Rough,3
4.861111111111111,Green,2
0.5277777777777778,Green,1
401.0,Tee Box,4
118.86111111111111,Primary Rough,3
11.86111111111111,Green Side Bunker,2
1.6666666666666667,Green,1
592.0,Tee Box,5
289.8611111111111,Fairway,4
23.083333333333332,Green Side Bunker,3
4.75,Green,2
0.5555555555555556,Green,1
467.0,Tee Box,4
177.80555555555554,Fairway,3
9.666666666666666,Green,2
1.0833333333333333,Green,1
200.0,Tee Box,3
5.194444444444445,Green,2
0.5555555555555556,Green,1
380.0,Tee Box,5
118.80555555555556,Fairway Bunker,4
12.88888888888889,Green Side Bunker,3
5.416666666666667,Green,2
0.3333333333333333,Green,1
433.0,Tee Box,4
166.41666666666666,Fairway,3
7.888888888888889,Green,2
0.2222222222222222,Green,1
443.0,Tee Box,4
186.41666666666666,Fairway,3
7.944444444444445,Green,2
0.6666666666666666,Green,1
505.0,Tee Box,5
210.19444444444446,Primary Rough,4
32.80555555555556,Primary Rough,3
3.5555555555555554,Green,2
0.6388888888888888,Green,1
486.0,Tee Box,5
179.47222222222223,Primary Rough,4
21.36111111111111,Primary Rough,3
4.888888888888889,Green,2
0.3333333333333333,Green,1
447.0,Tee Box,4
163.80555555555554,Primary Rough,3
20.22222222222222,Fairway,2
2.611111111111111,Green,1
232.0,Tee Box,3
1.8333333333333333,Green,2
1.3333333333333333,Green,1
427.0,Tee Box,4
117.02777777777777,Fairway,3
6.75,Green,2
0.3888888888888889,Green,1
186.0,Tee Box,3
8.5,Green,2
1.8055555555555556,Green,1
392.0,Tee Box,3
91.38888888888889,Fairway,2
2.5833333333333335,Green,1
447.0,Tee Box,5
166.41666666666666,Fairway Bunker,4
103.58333333333333,Primary Rough,3
5.611111111111111,Green,2
0.19444444444444445,Green,1
541.0,Tee Box,4
233.72222222222223,Fairway,3
13.527777777777779,Green,2
1.2222222222222223,Green,1
443.0,Tee Box,4
149.58333333333334,Fairway,3
6.444444444444445,Green,2
0.5555555555555556,Green,1
401.0,Tee Box,5
142.83333333333334,Fairway,4
18.25,Fringe,3
8.194444444444445,Green,2
0.8611111111111112,Green,1
592.0,Tee Box,4
245.19444444444446,Fairway,3
15.416666666666666,Green Side Bunker,2
0.5833333333333334,Green,1
467.0,Tee Box,4
183.13888888888889,Fairway,3
31.38888888888889,Fairway,2
3.0277777777777777,Green,1
200.0,Tee Box,3
12.555555555555555,Green,2
0.16666666666666666,Green,1
380.0,Tee Box,4
103.22222222222223,Fairway,3
15.5,Green,2
0.75,Green,1
433.0,Tee Box,4
144.41666666666666,Fairway,3
10.61111111111111,Green,2
0.4722222222222222,Green,1
443.0,Tee Box,3
122.41666666666667,Fairway,2
3.361111111111111,Green,1
505.0,Tee Box,4
220.33333333333334,Fairway,3
10.416666666666666,Green Side Bunker,2
0.7777777777777778,Green,1
486.0,Tee Box,4
212.30555555555554,Fairway,3
32.02777777777778,Primary Rough,2
1.5833333333333333,Green,1
447.0,Tee Box,4
139.41666666666666,Intermediate Rough,3
5.111111111111111,Green,2
0.3333333333333333,Green,1
232.0,Tee Box,3
13.194444444444445,Green,2
1.1388888888888888,Green,1
427.0,Tee Box,4
142.47222222222223,Fairway,3
6.111111111111111,Green,2
0.19444444444444445,Green,1
186.0,Tee Box,3
4.916666666666667,Green,2
0.5555555555555556,Green,1
392.0,Tee Box,4
120.5,Intermediate Rough,3
5.0,Green,2
0.1111111111111111,Green,1
447.0,Tee Box,5
182.33333333333334,Native Area,4
161.75,Primary Rough,3
5.305555555555555,Green,2
0.19444444444444445,Green,1
541.0,Tee Box,4
238.44444444444446,Fairway,3
20.083333333333332,Primary Rough,2
1.6944444444444444,Green,1
222.0,Tee Box,3
12.722222222222221,Green,2
0.6388888888888888,Green,1
443.0,Tee Box,4
158.94444444444446,Fairway,3
11.222222222222221,Green,2
1.0833333333333333,Green,1
401.0,Tee Box,4
145.61111111111111,Intermediate Rough,3
6.916666666666667,Green,2
0.2222222222222222,Green,1
592.0,Tee Box,4
268.5,Fairway,3
21.63888888888889,Green Side Bunker,2
2.0277777777777777,Green,1
467.0,Tee Box,5
194.16666666666666,Primary Rough,4
27.72222222222222,Green Side Bunker,3
1.4166666666666667,Green,2
0.16666666666666666,Green,1
200.0,Tee Box,3
18.36111111111111,Primary Rough,2
2.0555555555555554,Green,1
380.0,Tee Box,5
145.83333333333334,Primary Rough,4
15.36111111111111,Primary Rough,3
1.6388888888888888,Green,2
0.8611111111111112,Green,1
433.0,Tee Box,4
169.52777777777777,Fairway,3
9.444444444444445,Green,2
0.5277777777777778,Green,1
443.0,Tee Box,3
141.47222222222223,Native Area,2
0.9444444444444444,Green,1
505.0,Tee Box,4
228.69444444444446,Fairway,3
14.277777777777779,Intermediate Rough,2
0.4166666666666667,Green,1
486.0,Tee Box,4
187.94444444444446,Primary Rough,3
10.444444444444445,Green,2
0.6111111111111112,Green,1
447.0,Tee Box,4
184.58333333333334,Fairway,3
24.11111111111111,Green,2
1.1388888888888888,Green,1
232.0,Tee Box,2
2.7777777777777777,Green,1
427.0,Tee Box,4
140.61111111111111,Fairway,3
5.333333333333333,Primary Rough,2
0.8888888888888888,Green,1
186.0,Tee Box,3
6.694444444444445,Green,2
0.2222222222222222,Green,1
392.0,Tee Box,4
118.11111111111111,Fairway,3
13.25,Green,2
0.5,Green,1
447.0,Tee Box,4
184.52777777777777,Fairway,3
7.027777777777778,Green,2
1.5277777777777777,Green,1
541.0,Tee Box,3
246.27777777777777,Primary Rough,2
21.47222222222222,Primary Rough,1
222.0,Tee Box,3
12.222222222222221,Green Side Bunker,2
2.25,Green,1
443.0,Tee Box,4
166.25,Fairway,3
7.666666666666667,Green,2
0.3055555555555556,Green,1
401.0,Tee Box,6
149.0,Primary Rough,5
37.72222222222222,Other,4
24.75,Primary Rough,3
3.5555555555555554,Green,2
